1669960800000,5.412,5.421,5.396,5.397
1669964400000,5.398,5.427,5.388,5.421
1669968000000,5.422,5.542,5.418,5.529
1669971600000,5.529,5.555,5.49,5.533
1669975200000,5.534,5.573,5.526,5.565
1669978800000,5.566,5.617,5.549,5.611
1669982400000,5.611,5.629,5.578,5.609
1669986000000,5.609,5.62,5.51,5.553
1669989600000,5.553,5.646,5.526,5.603
1669993200000,5.604,5.682,5.603,5.641
1669996800000,5.642,5.654,5.603,5.619
1670000400000,5.619,5.628,5.586,5.606
1670004000000,5.607,5.614,5.595,5.61
1670007600000,5.609,5.626,5.596,5.618
1670011200000,5.619,5.635,5.609,5.626
1670014800000,5.626,5.63,5.602,5.62
1670018400000,5.619,5.641,5.619,5.62
1670022000000,5.621,5.644,5.612,5.617
1670025600000,5.618,5.705,5.609,5.654
1670029200000,5.654,5.666,5.62,5.625
1670032800000,5.625,5.634,5.582,5.602
1670036400000,5.602,5.604,5.58,5.592
1670040000000,5.592,5.617,5.573,5.578
1670043600000,5.578,5.61,5.572,5.591
1670047200000,5.59,5.593,5.554,5.576
1670050800000,5.576,5.58,5.547,5.552
1670054400000,5.553,5.566,5.532,5.543
1670058000000,5.543,5.593,5.531,5.577
1670061600000,5.576,5.581,5.562,5.575
1670065200000,5.576,5.59,5.552,5.588
1670068800000,5.588,5.593,5.569,5.58
1670072400000,5.581,5.585,5.566,5.57
1670076000000,5.569,5.575,5.541,5.556
1670079600000,5.555,5.561,5.543,5.549
1670083200000,5.55,5.552,5.526,5.551
1670086800000,5.551,5.579,5.543,5.555
1670090400000,5.554,5.559,5.541,5.549
1670094000000,5.55,5.552,5.529,5.545
1670097600000,5.545,5.548,5.527,5.536
1670101200000,5.536,5.542,5.507,5.531
1670104800000,5.531,5.532,5.479,5.506
1670108400000,5.506,5.51,5.474,5.491
1670112000000,5.491,5.542,5.484,5.526
1670115600000,5.526,5.552,5.515,5.539
1670119200000,5.54,5.541,5.527,5.531
1670122800000,5.532,5.534,5.512,5.517
1670126400000,5.518,5.547,5.511,5.538
1670130000000,5.537,5.547,5.522,5.538
1670133600000,5.538,5.568,5.535,5.562
1670137200000,5.562,5.598,5.554,5.575
1670140800000,5.575,5.587,5.551,5.559
1670144400000,5.558,5.56,5.531,5.531
1670148000000,5.531,5.537,5.514,5.53
1670151600000,5.53,5.542,5.502,5.515
1670155200000,5.514,5.528,5.505,5.521
1670158800000,5.522,5.526,5.509,5.521
1670162400000,5.522,5.541,5.503,5.54
1670166000000,5.54,5.551,5.534,5.538
1670169600000,5.538,5.561,5.532,5.553
1670173200000,5.554,5.562,5.535,5.553
1670176800000,5.553,5.579,5.545,5.558
1670180400000,5.56,5.57,5.546,5.547
1670184000000,5.547,5.563,5.512,5.553
1670187600000,5.553,5.563,5.55,5.558
1670191200000,5.559,5.575,5.551,5.574
1670194800000,5.574,5.607,5.566,5.585
1670198400000,5.585,5.643,5.573,5.626
1670202000000,5.625,5.633,5.614,5.629
1670205600000,5.63,5.678,5.629,5.656
1670209200000,5.657,5.698,5.656,5.676
