1669410000000.0,9.99,10.019,9.986,10.007
1669413600000.0,10.007,10.015,9.979,9.994
1669417200000.0,9.994,10.046,9.981,10.019
1669420800000.0,10.019,10.168,10.008,10.113
1669424400000.0,10.114,10.21,10.11,10.133
1669428000000.0,10.134,10.208,10.131,10.138
1669431600000.0,10.138,10.163,10.109,10.12
1669435200000.0,10.12,10.171,10.098,10.152
1669438800000.0,10.152,10.194,10.14,10.14
1669442400000.0,10.141,10.153,10.085,10.122
1669446000000.0,10.121,10.171,10.113,10.16
1669449600000.0,10.161,10.189,10.139,10.148
1669453200000.0,10.148,10.297,10.146,10.235
1669456800000.0,10.234,10.381,10.21,10.33
1669460400000.0,10.329,10.343,10.28,10.305
1669464000000.0,10.306,10.312,10.25,10.267
1669467600000.0,10.267,10.299,10.242,10.281
1669471200000.0,10.281,10.385,10.129,10.21
1669474800000.0,10.21,10.446,10.171,10.304
1669478400000.0,10.303,10.334,10.233,10.239
1669482000000.0,10.239,10.257,10.191,10.226
1669485600000.0,10.226,10.254,10.159,10.164
1669489200000.0,10.163,10.166,10.086,10.157
1669492800000.0,10.157,10.176,10.129,10.139
1669496400000.0,10.139,10.163,10.111,10.118
1669500000000.0,10.119,10.13,9.987,10.043
1669503600000.0,10.042,10.122,10.031,10.104
1669507200000.0,10.102,10.145,10.078,10.081
1669510800000.0,10.081,10.16,10.076,10.147
1669514400000.0,10.147,10.271,10.147,10.27
1669518000000.0,10.27,10.329,10.225,10.225
1669521600000.0,10.225,10.24,10.163,10.183
1669525200000.0,10.182,10.207,10.147,10.162
1669528800000.0,10.162,10.209,10.14,10.148
1669532400000.0,10.148,10.176,10.144,10.149
1669536000000.0,10.149,10.176,10.09,10.124
1669539600000.0,10.124,10.133,10.082,10.086
1669543200000.0,10.086,10.164,10.059,10.102
1669546800000.0,10.103,10.159,10.085,10.15
1669550400000.0,10.149,10.208,10.138,10.198
1669554000000.0,10.199,10.213,10.119,10.14
1669557600000.0,10.14,10.182,10.102,10.135
1669561200000.0,10.135,10.208,10.084,10.202
1669564800000.0,10.203,10.223,10.151,10.158
1669568400000.0,10.157,10.178,10.135,10.162
1669572000000.0,10.162,10.198,10.158,10.198
1669575600000.0,10.199,10.203,10.121,10.163
1669579200000.0,10.159,10.175,10.136,10.172
1669582800000.0,10.171,10.214,10.151,10.206
1669586400000.0,10.206,10.213,10.168,10.175
1669590000000.0,10.174,10.176,9.891,9.921
1669593600000.0,9.92,9.966,9.814,9.82
1669597200000.0,9.82,9.868,9.476,9.495
1669600800000.0,9.494,9.568,9.419,9.481
1669604400000.0,9.482,9.614,9.469,9.598
1669608000000.0,9.597,9.709,9.573,9.704
1669611600000,9.705,9.753,9.657,9.668
1669615200000,9.668,9.747,9.642,9.743
1669618800000,9.743,9.746,9.69,9.737
1669622400000,9.738,9.781,9.684,9.767
1669626000000,9.768,9.792,9.682,9.705
1669629600000,9.706,9.709,9.644,9.665
1669633200000,9.664,9.723,9.656,9.696
1669636800000,9.696,9.737,9.616,9.65
1669640400000,9.65,9.702,9.639,9.671
1669644000000,9.672,9.831,9.649,9.759
1669647600000,9.758,9.781,9.618,9.663
1669651200000,9.667,9.88,9.529,9.85
1669654800000,9.851,9.913,9.769,9.785
1669658400000,9.785,9.819,9.735,9.741
1669662000000,9.741,9.827,9.724,9.796
1669665600000,9.797,9.858,9.783,9.852
1669669200000,9.849,9.854,9.793,9.844
1669672800000,9.842,9.868,9.822,9.849
1669676400000,9.85,9.897,9.816,9.855
1669680000000,9.855,10.008,9.826,9.884
1669683600000,9.884,9.998,9.868,9.944
1669687200000,9.944,10.05,9.943,10.027
1669690800000,10.028,10.1,9.988,10.039
1669694400000,10.039,10.134,10.033,10.081
1669698000000,10.082,10.166,10.082,10.132
1669701600000,10.131,10.163,10.107,10.138
1669705200000,10.138,10.159,10.068,10.08
1669708800000,10.08,10.176,10.079,10.141
1669712400000,10.14,10.152,10.1,10.128
1669716000000,10.128,10.152,10.108,10.133
1669719600000,10.133,10.165,10.1,10.115
1669723200000,10.116,10.165,10.108,10.142
1669726800000,10.141,10.15,10.049,10.087
1669730400000,10.087,10.145,10.021,10.044
1669734000000,10.045,10.145,10.034,10.093
1669737600000,10.094,10.102,9.989,10.036
1669741200000,10.037,10.055,9.967,10.024
1669744800000,10.023,10.085,9.995,10.068
1669748400000,10.067,10.154,10.064,10.137
1669752000000,10.138,10.288,10.135,10.272
1669755600000,10.271,10.293,10.211,10.226
1669759200000,10.226,10.245,10.196,10.229
1669762800000,10.228,10.25,10.168,10.177
1669766400000,10.176,10.569,10.175,10.561
1669770000000,10.562,10.639,10.421,10.451
1669773600000,10.45,10.524,10.438,10.485
1669777200000,10.484,10.509,10.351,10.355
1669780800000,10.356,10.447,10.356,10.405
1669784400000,10.405,10.406,10.339,10.35
1669788000000,10.35,10.363,10.284,10.311
1669791600000,10.312,10.429,10.309,10.419
1669795200000,10.418,10.436,10.358,10.419
1669798800000,10.419,10.457,10.334,10.388
1669802400000,10.39,10.43,10.37,10.371
1669806000000,10.372,10.448,10.371,10.434
1669809600000,10.434,10.467,10.33,10.349
1669813200000,10.346,10.444,10.322,10.347
1669816800000,10.347,10.466,10.347,10.434
1669820400000,10.433,10.464,10.391,10.46
1669824000000,10.46,10.465,10.386,10.394
1669827600000,10.392,10.403,10.216,10.277
1669831200000,10.277,10.427,10.203,10.314
1669834800000,10.311,10.52,10.308,10.435
1669838400000,10.436,10.497,10.417,10.455
1669842000000,10.455,10.53,10.391,10.495
1669845600000,10.494,10.533,10.458,10.508
1669849200000,10.509,10.564,10.442,10.487
1669852800000,10.486,10.572,10.332,10.388
1669856400000,10.386,10.392,10.314,10.373
1669860000000,10.373,10.456,10.351,10.435
1669863600000,10.436,10.498,10.426,10.48
1669867200000,10.48,10.499,10.433,10.445
1669870800000,10.445,10.48,10.356,10.412
1669874400000,10.412,10.416,10.386,10.399
1669878000000,10.399,10.404,10.351,10.354
1669881600000,10.355,10.387,10.331,10.382
1669885200000,10.383,10.412,10.345,10.401
1669888800000,10.401,10.424,10.377,10.417
1669892400000,10.417,10.439,10.369,10.435
1669896000000,10.436,10.463,10.412,10.456
1669899600000,10.455,10.511,10.268,10.375
1669903200000,10.375,10.405,10.275,10.327
1669906800000,10.327,10.345,10.127,10.258
1669910400000,10.259,10.286,10.175,10.255
1669914000000,10.255,10.265,10.206,10.221
1669917600000,10.22,10.246,10.166,10.183
1669921200000,10.186,10.228,10.166,10.202
1669924800000,10.202,10.208,10.166,10.168
1669928400000,10.167,10.24,10.132,10.22
1669932000000,10.219,10.286,10.215,10.26
1669935600000,10.261,10.288,10.21,10.266
1669939200000,10.266,10.373,10.224,10.36
1669942800000,10.361,10.373,10.173,10.235
1669946400000,10.235,10.258,10.114,10.221
1669950000000,10.222,10.225,10.16,10.181
1669953600000,10.181,10.226,10.11,10.222
1669957200000,10.223,10.258,10.21,10.227
1669960800000,10.227,10.255,10.188,10.19
1669964400000,10.19,10.238,10.183,10.206
1669968000000,10.206,10.271,10.194,10.256
1669971600000,10.256,10.31,10.252,10.308
1669975200000,10.308,10.326,10.281,10.326
1669978800000,10.326,10.352,10.282,10.316
1669982400000,10.316,10.338,10.294,10.318
1669986000000,10.317,10.341,10.12,10.196
1669989600000,10.196,10.234,10.15,10.2
1669993200000,10.201,10.246,10.177,10.228
1669996800000,10.227,10.251,10.187,10.245
1670000400000,10.245,10.299,10.228,10.241
1670004000000,10.24,10.283,10.233,10.254
1670007600000,10.255,10.32,10.236,10.318
1670011200000,10.317,10.351,10.297,10.328
1670014800000,10.327,10.344,10.283,10.287
1670018400000,10.287,10.318,10.286,10.306
1670022000000,10.305,10.382,10.298,10.36
1670025600000,10.36,10.411,10.226,10.25
1670029200000,10.25,10.336,10.213,10.25
1670032800000,10.25,10.269,10.22,10.23
1670036400000,10.231,10.241,10.2,10.219
1670040000000,10.218,10.23,10.207,10.211
1670043600000,10.212,10.253,10.21,10.213
1670047200000,10.213,10.241,10.16,10.18
1670050800000,10.181,10.197,10.153,10.186
1670054400000,10.186,10.198,10.142,10.161
1670058000000,10.161,10.218,10.135,10.213
1670061600000,10.213,10.237,10.206,10.207
1670065200000,10.208,10.222,10.16,10.215
1670068800000,10.216,10.238,10.182,10.226
1670072400000,10.224,10.234,10.206,10.214
1670076000000,10.212,10.222,10.192,10.215
1670079600000,10.215,10.247,10.2,10.236
1670083200000,10.236,10.246,10.182,10.193
1670086800000,10.194,10.242,10.176,10.239
1670090400000,10.24,10.263,10.216,10.26
1670094000000,10.26,10.3,10.189,10.214
1670097600000,10.214,10.237,10.18,10.197
1670101200000,10.197,10.204,10.148,10.174
1670104800000,10.174,10.182,9.967,10.014
1670108400000,10.015,10.048,10.002,10.013
1670112000000,10.014,10.08,10.013,10.053
1670115600000,10.053,10.125,10.053,10.098
1670119200000,10.098,10.141,10.093,10.118
1670122800000,10.118,10.127,10.089,10.093
1670126400000,10.093,10.17,10.085,10.146
1670130000000,10.147,10.177,10.108,10.115
1670133600000,10.116,10.124,10.094,10.101
1670137200000,10.101,10.162,10.093,10.1
1670140800000,10.1,10.133,10.06,10.093
1670144400000,10.093,10.116,10.086,10.102
1670148000000,10.102,10.134,10.094,10.098
1670151600000,10.098,10.107,10.046,10.059
1670155200000,10.058,10.12,10.054,10.106
1670158800000,10.106,10.121,10.055,10.088
1670162400000,10.089,10.116,10.069,10.115
1670166000000,10.115,10.146,10.11,10.143
1670169600000,10.144,10.206,10.13,10.174
1670173200000,10.175,10.185,10.135,10.172
1670176800000,10.172,10.228,10.153,10.174
1670180400000,10.174,10.234,10.168,10.223
1670184000000,10.223,10.25,10.204,10.212
1670187600000,10.212,10.264,10.209,10.233
1670191200000,10.232,10.265,10.211,10.218
1670194800000,10.217,10.284,10.196,10.249
1670198400000,10.248,10.456,10.238,10.396
1670202000000,10.396,10.433,10.35,10.415
1670205600000,10.418,10.454,10.408,10.425
1670209200000,10.427,10.485,10.406,10.442
