1669611600000.0,-1.8272130607752,0.0
1669615200000.0,-1.814818875363785,0.0
1669618800000.0,-1.7917916251703758,0.0
1669622400000.0,-1.72704641464585,0.0
1669626000000.0,-1.6897390135262897,0.0
1669629600000.0,-2.0956161143637457,0.0
1669633200000.0,-2.0376007651053705,0.0
1669636800000.0,-1.7250176747840398,0.0
1669640400000.0,-1.60741543958106,0.0
1669644000000.0,-1.220474779047875,0.0
1669647600000.0,-1.1043556368274647,0.0
1669651200000.0,-1.0787801331055358,0.0
1669654800000.0,-0.4904409448130362,0.0
1669658400000.0,-0.8149711932146194,0.0
1669662000000.0,-0.6045192745787606,0.0
1669665600000.0,-0.27223843173391415,0.0
1669669200000.0,-0.19668267072337586,0.0
1669672800000.0,-0.004792565381202991,0.0
1669676400000.0,0.5643616879177916,0.0
1669680000000.0,1.4124880417537755,0.0
1669683600000.0,1.1715337843207727,0.0
1669687200000.0,1.4656363650706297,0.0
1669690800000.0,1.949929138082963,0.0
1669694400000.0,1.7394141534440826,0.0
1669698000000.0,1.5514121770110194,0.0
1669701600000.0,1.505084919458242,0.0
1669705200000.0,1.2092471934118754,0.0
1669708800000.0,1.2017542690982421,0.0
1669712400000.0,1.0781038105916148,0.0
1669716000000.0,1.1081011005915842,0.0
1669719600000.0,1.1024441771550724,0.0
1669723200000.0,1.080440196004565,0.0
1669726800000.0,1.021714366805065,0.0
1669730400000.0,0.9510878092840106,0.0
1669734000000.0,0.9053102984034613,0.0
1669737600000.0,0.7206846007389052,0.0
1669741200000.0,0.4720565310241433,0.0
1669744800000.0,0.18654644165018056,0.0
1669748400000.0,0.5925512776201728,0.0
1669752000000.0,1.4877878698243452,0.0
1669755600000.0,1.6821889597164426,0.0
1669759200000.0,1.3877259662993244,0.0
1669762800000.0,1.2470374510492612,0.0
1669766400000.0,1.6536088805866873,0.0
1669770000000.0,2.2271656352509406,0.0
1669773600000.0,1.7754683896314913,0.0
1669777200000.0,1.8299682912561732,0.0
1669780800000.0,1.816948168103028,0.0
1669784400000.0,1.4452230013747907,0.0
1669788000000.0,1.0818678744047057,0.0
1669791600000.0,1.1611015434400014,0.0
1669795200000.0,1.2017697668038125,0.0
1669798800000.0,1.4035126072494826,0.0
1669802400000.0,1.3176116620730356,0.0
1669806000000.0,1.3066305028417446,0.0
1669809600000.0,1.3398264768775214,0.0
1669813200000.0,1.1720077983251487,0.0
1669816800000.0,1.3052019040361984,0.0
1669820400000.0,1.2831267720157762,0.0
1669824000000.0,1.2172104465205427,0.0
