Open Time,Open,High,Low,Close,Volume,Quote Asset Volume,TWAP_price
1647525600000,1.0,28.0,1.0,8.9091,15734683.1,150743233.59,14.709257
1647529200000,8.8895,9.299,7.2372,7.3658,9276974.41,78112907.85,8.290309
1647532800000,7.3775,8.46,7.1882,8.2527,10006881.07,78421481.08,7.825309
1647536400000,8.2527,8.37,7.7684,7.94,4364491.35,35271933.92,8.067233
1647540000000,7.94,7.9597,7.273,7.388,3175898.86,24169818.45,7.60717
1647543600000,7.3876,7.855,7.2955,7.7777,2999587.45,22846251.04,7.574226
1647547200000,7.7777,8.2242,7.6841,8.0956,3163290.15,25341355.42,7.955809
1647550800000,8.0956,8.9,8.0452,8.7764,5594604.0,48006566.91,8.479498
1647554400000,8.7764,8.7764,8.1791,8.2565,2756150.05,23273259.04,8.468707
1647558000000,8.2526,8.5814,8.0516,8.5192,2350071.84,19645405.93,8.31181
1647561600000,8.5192,10.2,8.5192,9.5428,7875652.12,73940362.4,9.393181
1647565200000,9.5466,10.1344,9.0782,10.0871,5786178.77,55276956.75,9.59155
1647568800000,10.0686,11.9,10.0686,11.5736,12689687.84,140748421.71,11.017449
1647572400000,11.5775,12.2,10.8137,11.1032,8792274.49,101128149.73,11.511869
1647576000000,11.1013,11.65,10.6,11.3368,5371347.98,59335581.96,11.123802
1647579600000,11.3369,11.85,10.9642,11.3138,5085157.78,58111734.18,11.407114
1647583200000,11.3132,12.5,11.3085,12.2462,7235922.05,86931833.03,11.926799
1647586800000,12.2473,14.89,12.1255,13.8602,12927756.76,176254807.1,13.549978
1647590400000,13.8604,18.0,13.61,16.3055,17946503.59,283399962.52,15.865706
1647594000000,16.3071,16.36,14.333,14.767,17499697.69,267320419.71,15.314361
1647597600000,14.752,15.5,14.2001,15.2269,8114489.37,120513589.88,14.845238
1647601200000,15.2266,15.45,14.4524,15.4,5956689.28,89174837.99,14.948444
1647604800000,15.4,16.4,14.8365,15.152,9642185.4,150932520.76,15.620416
1647608400000,15.1504,15.2,14.22,14.3672,5474214.99,80988357.06,14.700727
1647612000000,14.3669,14.4125,13.3784,13.9102,9785545.32,135646563.71,13.882988
1647615600000,13.9113,14.0,12.61,13.0326,8826731.9,115219373.04,13.286469
1647619200000,13.0268,13.8,12.649,13.1295,6785962.29,90340376.63,13.224792
1647622800000,13.1279,14.2222,12.79,13.8373,6000905.06,81211705.37,13.507636
1647626400000,13.8369,14.6,13.5739,14.4713,5549807.22,78537271.78,14.079855
1647630000000,14.4713,14.949,13.8001,14.2443,5035912.41,72517401.64,14.374715
1647633600000,14.2443,14.7,13.9789,14.2001,3201739.61,46000750.55,14.33956
1647637200000,14.2001,14.3792,13.6227,14.0876,2267667.5,31689897.1,14.000156
1647640800000,14.093,14.5,13.095,13.2348,2538990.1,35239628.82,13.811243
1647644400000,13.2292,13.5037,12.88,13.08,2170125.62,28685152.19,13.192391
1647648000000,13.0801,13.4565,12.71,13.4336,2839078.62,37288162.99,13.07294
1647651600000,13.4286,14.32,13.2561,14.116,3776900.37,51996451.39,13.789885
1647655200000,14.1208,14.4606,13.68,14.0258,2413212.24,33922095.24,14.070289
1647658800000,14.028,14.75,13.99,14.0551,3020182.08,43289756.5,14.370104
1647662400000,14.0578,14.2832,13.7,14.0422,1963909.87,27484729.83,13.99159
1647666000000,14.0339,14.0393,13.1902,13.24,2016722.99,27285014.7,13.608541
1647669600000,13.2375,13.5555,13.111,13.4147,1657146.54,22167196.52,13.333546
