1675555200000.0,0.2673,0.2674,0.2629,0.2649
1675562400000.0,0.2649,0.2664,0.2643,0.2653
1675569600000.0,0.2653,0.2684,0.2653,0.2679
1675576800000.0,0.268,0.2687,0.2667,0.2678
1675584000000.0,0.2677,0.2689,0.2667,0.2676
1675591200000.0,0.2676,0.2703,0.2661,0.2671
1675598400000.0,0.267,0.2693,0.2542,0.2603
1675605600000.0,0.2603,0.2617,0.2566,0.2581
1675612800000.0,0.258,0.2597,0.2534,0.2548
1675620000000.0,0.2548,0.2561,0.2523,0.255
1675627200000.0,0.2549,0.2554,0.2507,0.2539
1675634400000.0,0.2539,0.2576,0.2528,0.2571
1675641600000.0,0.2571,0.2614,0.2569,0.259
1675648800000.0,0.2589,0.2599,0.2561,0.2582
1675656000000.0,0.2581,0.2606,0.254,0.2571
1675663200000.0,0.2572,0.2604,0.2557,0.2603
1675670400000.0,0.2603,0.2609,0.2578,0.2586
1675677600000.0,0.2585,0.2594,0.2546,0.2575
1675684800000.0,0.2576,0.2589,0.256,0.257
1675692000000.0,0.2569,0.2598,0.255,0.2598
1675699200000.0,0.2599,0.2629,0.2586,0.2619
1675706400000.0,0.2619,0.2635,0.2606,0.2615
1675713600000.0,0.2615,0.2625,0.2592,0.2597
1675720800000.0,0.2597,0.26,0.2536,0.2548
1675728000000.0,0.2547,0.2566,0.2535,0.2552
1675735200000.0,0.2553,0.2583,0.2538,0.2574
1675742400000.0,0.2574,0.2599,0.2572,0.2594
1675749600000.0,0.2595,0.2643,0.2594,0.2625
1675756800000.0,0.2626,0.273,0.2605,0.2721
1675764000000.0,0.2722,0.2745,0.2683,0.2723
1675771200000.0,0.2724,0.2777,0.2714,0.2753
1675778400000.0,0.2753,0.2798,0.2743,0.2756
1675785600000.0,0.2757,0.2845,0.2736,0.2843
1675792800000.0,0.2843,0.2861,0.2721,0.2821
1675800000000.0,0.2821,0.284,0.28,0.2804
1675807200000.0,0.2805,0.281,0.2771,0.2803
1675814400000.0,0.2802,0.2828,0.2785,0.2808
1675821600000.0,0.2808,0.2842,0.2797,0.2805
1675828800000.0,0.2804,0.2846,0.2803,0.2808
