ALGOUSDT,NEARUSDT,2h,2,20,3052.53,1.97,0.32,0.17
ALGOUSDT,NEARUSDT,2h,2,21,2114.55,1.59,0.32,0.22
ALGOUSDT,NEARUSDT,2h,2,22,2834.37,1.84,0.33,0.16
ALGOUSDT,NEARUSDT,2h,2,23,1655.35,1.44,0.29,0.23
ALGOUSDT,NEARUSDT,2h,2,24,716.66,0.86,0.57,0.43
ALGOUSDT,NEARUSDT,2h,2,25,827.45,0.94,0.56,0.39
ALGOUSDT,NEARUSDT,2h,2,26,1582.88,1.38,0.52,0.23
ALGOUSDT,NEARUSDT,2h,2,27,2360.63,1.65,0.35,0.17
ALGOUSDT,NEARUSDT,2h,2,28,2298.05,1.66,0.33,0.17
ALGOUSDT,NEARUSDT,2h,2,29,2551.02,1.84,0.30,0.15
ALGOUSDT,NEARUSDT,2h,2,30,2230.27,1.71,0.38,0.17
ALGOUSDT,NEARUSDT,2h,2,31,1325.04,1.28,0.51,0.25
ALGOUSDT,NEARUSDT,2h,2,32,2585.56,1.99,0.36,0.15
ALGOUSDT,NEARUSDT,2h,2,33,2318.10,1.80,0.35,0.16
ALGOUSDT,NEARUSDT,2h,2,34,1829.79,1.66,0.33,0.19
ALGOUSDT,NEARUSDT,2h,2,35,3762.57,2.43,0.20,0.11
ALGOUSDT,NEARUSDT,2h,2,36,4112.62,2.48,0.27,0.10
ALGOUSDT,NEARUSDT,2h,2,37,6944.81,3.14,0.19,0.08
ALGOUSDT,NEARUSDT,2h,2,38,9169.09,3.55,0.19,0.07
ALGOUSDT,NEARUSDT,2h,2,39,9365.42,3.40,0.22,0.07
ALGOUSDT,NEARUSDT,2h,2,40,8447.32,3.14,0.24,0.07
ALGOUSDT,NEARUSDT,2h,2,41,6813.48,2.92,0.21,0.07
ALGOUSDT,NEARUSDT,2h,2,42,6186.85,2.80,0.21,0.08
ALGOUSDT,NEARUSDT,2h,2,43,5383.73,2.60,0.20,0.09
ALGOUSDT,NEARUSDT,2h,2,44,4523.81,2.39,0.20,0.09
ALGOUSDT,NEARUSDT,2h,2,45,3412.62,2.11,0.19,0.11
ALGOUSDT,NEARUSDT,2h,2,46,3606.00,2.10,0.22,0.11
ALGOUSDT,NEARUSDT,2h,2,47,4405.67,2.32,0.20,0.10
ALGOUSDT,NEARUSDT,2h,2,48,7051.18,2.82,0.17,0.07
ALGOUSDT,NEARUSDT,2h,2,49,6391.07,2.78,0.16,0.07
ALGOUSDT,NEARUSDT,2h,2,50,5980.13,2.56,0.17,0.07
ALGOUSDT,NEARUSDT,2h,2,51,6226.67,2.61,0.17,0.07
ALGOUSDT,NEARUSDT,2h,2,52,5728.68,2.54,0.17,0.07
ALGOUSDT,NEARUSDT,2h,2,53,3884.07,2.01,0.27,0.09
ALGOUSDT,NEARUSDT,2h,2,54,3200.01,1.84,0.27,0.10
ALGOUSDT,NEARUSDT,2h,2,55,3164.08,1.85,0.26,0.10
ALGOUSDT,NEARUSDT,2h,2,56,3868.09,2.14,0.22,0.09
ALGOUSDT,NEARUSDT,2h,2,57,3903.58,2.20,0.20,0.09
ALGOUSDT,NEARUSDT,2h,2,58,4064.68,2.31,0.15,0.09
ALGOUSDT,NEARUSDT,2h,2,59,3751.56,2.23,0.15,0.09
ALGOUSDT,NEARUSDT,2h,2,60,2851.08,2.00,0.15,0.10
ALGOUSDT,NEARUSDT,2h,3,20,626.89,0.83,0.18,0.22
ALGOUSDT,NEARUSDT,2h,3,21,692.13,0.89,0.23,0.18
ALGOUSDT,NEARUSDT,2h,3,22,535.28,0.76,0.19,0.22
ALGOUSDT,NEARUSDT,2h,3,23,499.14,0.74,0.21,0.24
ALGOUSDT,NEARUSDT,2h,3,24,-386.40,-0.40,0.42,0.23
ALGOUSDT,NEARUSDT,2h,3,25,-316.29,-0.36,0.29,0.31
ALGOUSDT,NEARUSDT,2h,3,26,-93.87,-0.05,0.24,1.13
ALGOUSDT,NEARUSDT,2h,3,27,107.73,0.24,0.31,1.08
