DOTUSDT,ALGOUSDT,2h,2,10,-807.11,-1.01,1.10,0.22
DOTUSDT,ALGOUSDT,2h,2,20,955.95,1.20,0.80,0.21
DOTUSDT,ALGOUSDT,2h,2,30,1213.53,1.23,0.73,0.18
DOTUSDT,ALGOUSDT,2h,2,40,1333.71,1.35,0.59,0.13
DOTUSDT,ALGOUSDT,2h,2,50,-1551.54,0.58,39.08,0.05
DOTUSDT,ALGOUSDT,2h,2,60,-1473.13,-0.57,1.45,0.06
DOTUSDT,ALGOUSDT,2h,3,10,-431.56,-0.54,0.67,0.26
DOTUSDT,ALGOUSDT,2h,3,20,53.62,0.31,0.38,1.58
DOTUSDT,ALGOUSDT,2h,3,30,1592.10,1.67,0.59,0.06
DOTUSDT,ALGOUSDT,2h,3,40,2328.98,2.02,0.54,0.04
DOTUSDT,ALGOUSDT,2h,3,50,281.76,0.67,0.47,0.19
DOTUSDT,ALGOUSDT,2h,3,60,43.59,0.42,0.59,1.15
DOTUSDT,ALGOUSDT,2h,4,10,-360.12,-0.85,0.30,0.14
DOTUSDT,ALGOUSDT,2h,4,20,328.02,1.24,0.14,0.11
DOTUSDT,ALGOUSDT,2h,4,30,118.53,0.46,0.23,0.23
DOTUSDT,ALGOUSDT,2h,4,40,142.33,0.64,0.10,0.15
DOTUSDT,ALGOUSDT,2h,4,50,-148.17,-0.13,0.30,0.12
DOTUSDT,ALGOUSDT,2h,4,60,162.97,0.51,0.41,0.13
DOTUSDT,ALGOUSDT,2h,3,20,53.62,0.31,0.38,1.58
DOTUSDT,ALGOUSDT,2h,3,22,711.70,1.42,0.23,0.14
DOTUSDT,ALGOUSDT,2h,3,24,715.01,1.35,0.27,0.13
DOTUSDT,ALGOUSDT,2h,3,26,86.72,0.37,0.56,0.93
DOTUSDT,ALGOUSDT,2h,3,28,490.38,0.91,0.58,0.16
DOTUSDT,ALGOUSDT,2h,3,30,1592.10,1.67,0.59,0.06
DOTUSDT,ALGOUSDT,2h,3,32,1414.59,1.48,0.65,0.06
DOTUSDT,ALGOUSDT,2h,3,34,2294.70,1.86,0.64,0.04
DOTUSDT,ALGOUSDT,2h,3,36,2660.22,2.07,0.59,0.04
DOTUSDT,ALGOUSDT,2h,3,38,2479.01,1.97,0.65,0.04
DOTUSDT,ALGOUSDT,2h,3,40,2328.98,2.02,0.54,0.04
DOTUSDT,ALGOUSDT,2h,3,42,1927.66,1.87,0.51,0.04
DOTUSDT,ALGOUSDT,2h,3,44,1844.54,1.81,0.48,0.04
DOTUSDT,ALGOUSDT,2h,3,46,2891.45,2.42,0.36,0.03
DOTUSDT,ALGOUSDT,2h,3,48,-276.05,0.22,0.62,0.16
DOTUSDT,ALGOUSDT,2h,3,50,281.76,0.67,0.47,0.19
