1666072200000.0,0.3276,0.3278,0.3273,0.3278
1666072260000.0,0.3278,0.3278,0.3275,0.3275
1666072320000.0,0.3274,0.3275,0.3273,0.3275
1666072380000.0,0.3275,0.3276,0.3275,0.3275
1666072440000.0,0.3275,0.3276,0.3275,0.3276
1666072500000.0,0.3275,0.3276,0.3275,0.3276
1666072560000.0,0.3276,0.3276,0.3272,0.3272
1666072620000.0,0.3272,0.3273,0.327,0.327
1666072680000.0,0.327,0.327,0.3266,0.3268
1666072740000.0,0.3268,0.3268,0.3267,0.3267
